Indice,texto,Categoria 1,categoria 2,categoria 3
5358,"No hay registros de que la Primera Dama se haya referido en esos términos a seguidores de Mugre Sur. Ni en sus redes sociales ni en medios, se encontró la frase atribuida a Lavinia Valbonesi. BN Periodismo no publicó lo que se le atribuye. La imagen está manipulada para desinformar. #Elecciones2025Ec #NoComasCuento No hay registros de que la Primera Dama se haya referido en esos términos a seguidores de Mugre Sur. Ni en sus redes sociales ni en medios, se encontró la frase atribuida a Lavinia Valbonesi. BN Periodismo no publicó lo que se le atribuye. La imagen está manipulada para desinformar. #Elecciones2025Ec #NoComasCuento",0,0,0
5359,"No existe constancia ni evidencia de que Álvaro Noboa haya muerto. Desde la Secretaría de Comunicación de la Presidencia se aseguró que eso es falso. Tampoco hay registros de que algún medio haya reportado la muerte. Ayer, Annabella Azín dijo que el estado de salud de su esposo es delicado, pero no ha habido una actualización. #NoComasCuento No existe constancia ni evidencia de que Álvaro Noboa haya muerto. Desde la Secretaría de Comunicación de la Presidencia se aseguró que eso es falso. Tampoco hay registros de que algún medio haya reportado la muerte. Ayer, Annabella Azín dijo que el estado de salud de su esposo es delicado, pero no ha habido una actualización. #NoComasCuento",0,0,0
5360,"En caso de que Abad asuma la Presidencia, lo haría sólo durante la campaña electoral. La campaña empieza el 5 de enero y será hasta el 6 de febrero y, en caso de que haya segunda vuelta, sería del 24 de marzo al 10 de abril. Esto, si el Presidente pide licencia para su campaña. #Elecciones2025Ec #NoComasCuento En caso de que Abad asuma la Presidencia, lo haría sólo durante la campaña electoral. La campaña empieza el 5 de enero y será hasta el 6 de febrero y, en caso de que haya segunda vuelta, sería del 24 de marzo al 10 de abril. Esto, si el Presidente pide licencia para su campaña. #Elecciones2025Ec #NoComasCuento",0,0,0
5361,"No hay registros de que Luisa González haya dicho que incluirá el fentanilo en la tabla de consumo de drogas. El clip que presenta la publicación corresponde a una entrevista dada por la candidata en octubre de 2023. Sin embargo, lo dicho por González no coincide con lo que muestra la publicación. El post desinformativo ya circuló el año pasado y también fue verificado por Ecuador Chequea. #Elecciones2025Ec #NoComasCuento No hay registros de que Luisa González haya dicho que incluirá el fentanilo en la tabla de consumo de drogas. El clip que presenta la publicación corresponde a una entrevista dada por la candidata en octubre de 2023. Sin embargo, lo dicho por González no coincide con lo que muestra la publicación. El post desinformativo ya circuló el año pasado y también fue verificado por Ecuador Chequea. #Elecciones2025Ec #NoComasCuento",0,0,0
5362,"No hay registros de que la Europol haya hecho estos cuestionamientos a la Fiscal. Al buscar en sus cuentas oficiales no se encontró ningún comunicado o declaración sobre el tema. Además, la Fiscalía aseguró que continúa trabajando en investigaciones conjuntas con la agencia europea. #NoComasCuento No hay registros de que la Europol haya hecho estos cuestionamientos a la Fiscal. Al buscar en sus cuentas oficiales no se encontró ningún comunicado o declaración sobre el tema. Además, la Fiscalía aseguró que continúa trabajando en investigaciones conjuntas con la agencia europea. #NoComasCuento",0,0,0
5363,"Bukele no ha criticado a Noboa, el video está manipulado con inteligencia artificial. Este clip circula desde junio en redes sociales; sin embargo, de acuerdo con la coyuntura del país se vuelve a viralizar. No hay registro de que Nayib Bukele se haya referido a Daniel Noboa o a Ecuador. #NoComasCuento Bukele no ha criticado a Noboa, el video está manipulado con inteligencia artificial. Este clip circula desde junio en redes sociales; sin embargo, de acuerdo con la coyuntura del país se vuelve a viralizar. No hay registro de que Nayib Bukele se haya referido a Daniel Noboa o a Ecuador. #NoComasCuento",0,0,0
5364,"Ayer, Coca Codo Sinclair operó con una potencia promedio de 976,25 megavatios por hora. Esta central hidroeléctrica alcanzó su pico más alto a las 20:00, con 1.117,33 megavatios. Ese incremento de energía sí se debe a las lluvias que se han registrado en la Amazonía. Ayer, Coca Codo Sinclair operó con una potencia promedio de 976,25 megavatios por hora. Esta central hidroeléctrica alcanzó su pico más alto a las 20:00, con 1.117,33 megavatios. Ese incremento de energía sí se debe a las lluvias que se han registrado en la Amazonía.",0,0,0
5365,"No existe una orden de captura contra Rafael Correa por parte de EE.UU. No se encontraron registros documentales ni declaraciones por parte de las autoridades estadounidenses en ese sentido. Correa no tiene procesos legales en ese país, pero sí tiene prohibida la entrada. #NoComasCuento No existe una orden de captura contra Rafael Correa por parte de EE.UU. No se encontraron registros documentales ni declaraciones por parte de las autoridades estadounidenses en ese sentido. Correa no tiene procesos legales en ese país, pero sí tiene prohibida la entrada. #NoComasCuento",0,0,0
5366,"Se ha registrado desabastecimiento, en ciertos momentos y en ciertas ciudades. Aunque se han detectado espacios en los que el abastecimiento de combustibles ha sido bajo o ha presentado intermitencia, esto no se expande a escala nacional. Petroecuador ha informado que tiene el combustible suficiente para abastecer a los puntos de venta. #NoComasCuento Se ha registrado desabastecimiento, en ciertos momentos y en ciertas ciudades. Aunque se han detectado espacios en los que el abastecimiento de combustibles ha sido bajo o ha presentado intermitencia, esto no se expande a escala nacional. Petroecuador ha informado que tiene el combustible suficiente para abastecer a los puntos de venta. #NoComasCuento",0,0,0
5367,"Aún no se ha definido si Noboa pedirá o no licencia para la campaña. El post usa dos fragmentos de videos del ministro José De la Gasca. Uno de Ecuador Chequea, en el que no se refirió al tema y el segundo es un extracto de una entrevista con Expreso, donde el funcionario expresó su opinión de que no es necesaria la licencia, en este caso. #Elecciones2025Ec #NoComasCuento Aún no se ha definido si Noboa pedirá o no licencia para la campaña. El post usa dos fragmentos de videos del ministro José De la Gasca. Uno de Ecuador Chequea, en el que no se refirió al tema y el segundo es un extracto de una entrevista con Expreso, donde el funcionario expresó su opinión de que no es necesaria la licencia, en este caso. #Elecciones2025Ec #NoComasCuento",0,0,0
5368,"El post hace referencia a una denuncia de Xavier Jordán, procesado por delincuencia organizada, contra Salazar. En EE.UU., Jordán sigue contra Diana Salazar un proceso por difamación. Este continúa su rumbo. Jordán es uno de los procesados en el #CasoMetástasis. #NoComasCuento El post hace referencia a una denuncia de Xavier Jordán, procesado por delincuencia organizada, contra Salazar. En EE.UU., Jordán sigue contra Diana Salazar un proceso por difamación. Este continúa su rumbo. Jordán es uno de los procesados en el #CasoMetástasis. #NoComasCuento",0,0,0
5369,#LoMásVisto | El texto de la Ley de Alivio Financiero no propone perdonar deudas mayores a un salario básico. El proyecto de Daniel Noboa sólo plantea una condonación para deudores de hasta $460 que hayan sido afectados por la crisis energética. Para deudas mayores se plantea planes de pago. #Elecciones2025Ec #NoComasCuento #LoMásVisto | El texto de la Ley de Alivio Financiero no propone perdonar deudas mayores a un salario básico. El proyecto de Daniel Noboa sólo plantea una condonación para deudores de hasta $460 que hayan sido afectados por la crisis energética. Para deudas mayores se plantea planes de pago. #Elecciones2025Ec #NoComasCuento,0,0,0
5370,"#LoMásVisto | Noboa no ha declarado que tras un año, no hay sentenciados por la toma violenta de TC Televisión. El post es un recorte a una publicación hecha por una cuenta de redes sociales. La frase fue extraída de una entrevista con Andrés Arauz. Además, 13 de los implicados ya recibieron sentencia. #NoComasCuento #LoMásVisto | Noboa no ha declarado que tras un año, no hay sentenciados por la toma violenta de TC Televisión. El post es un recorte a una publicación hecha por una cuenta de redes sociales. La frase fue extraída de una entrevista con Andrés Arauz. Además, 13 de los implicados ya recibieron sentencia. #NoComasCuento",0,0,0
5371,#LoMásVisto | El asambleísta oficialista Hernán Zapata organizó un evento donde se presentó un grupo de tecnocumbia; reconoció que la presentación no estaba en la planificación aprobada y se justificó diciendo que quería reconocer la labor de los artesanos. La Asamblea dijo que a través de la Presidencia no se ha autorizado “ningún evento musical de tecnocumbia en sus instalaciones”. #Elecciones2025Ec #NoComasCuento #LoMásVisto | El asambleísta oficialista Hernán Zapata organizó un evento donde se presentó un grupo de tecnocumbia; reconoció que la presentación no estaba en la planificación aprobada y se justificó diciendo que quería reconocer la labor de los artesanos. La Asamblea dijo que a través de la Presidencia no se ha autorizado “ningún evento musical de tecnocumbia en sus instalaciones”. #Elecciones2025Ec #NoComasCuento,0,0,0
5372,"#LoMásVisto | Luisa González dio unas declaraciones en referencia a Ximena Morante, en 2023, que se usan en este post para desinformar. En ese entonces, González era también candidata presidencial en las Elecciones Anticipadas. Morante era candidata asambleísta por el correísmo y calificó de ""corruptos"" a líderes de ese movimiento. #Elecciones2025Ec #NoComasCuento #LoMásVisto | Luisa González dio unas declaraciones en referencia a Ximena Morante, en 2023, que se usan en este post para desinformar. En ese entonces, González era también candidata presidencial en las Elecciones Anticipadas. Morante era candidata asambleísta por el correísmo y calificó de ""corruptos"" a líderes de ese movimiento. #Elecciones2025Ec #NoComasCuento",0,0,0
5373,"13 implicados han sido sentenciados por la toma violenta de TC Televisión. Los mayores de edad recibieron una sentencia de 13 años y los menores de edad, una sentencia a 8 años de prisión. El autor intelectual también fue detenido. #NoComasCuento 13 implicados han sido sentenciados por la toma violenta de TC Televisión. Los mayores de edad recibieron una sentencia de 13 años y los menores de edad, una sentencia a 8 años de prisión. El autor intelectual también fue detenido. #NoComasCuento",0,0,0
5374,No hay registros de que la prensa internacional haya calificado a Noboa como ‘Capitán Mentiras’. En un monitoreo a las cuentas de medios internacionales no se encontró que ninguno se refiera de esa manera al Presidente. Esta publicación sale de una cuenta en Tik Tok en la que presentan una opinión sobre el mandatario. #Elecciones2025Ec #NoComasCuento No hay registros de que la prensa internacional haya calificado a Noboa como ‘Capitán Mentiras’. En un monitoreo a las cuentas de medios internacionales no se encontró que ninguno se refiera de esa manera al Presidente. Esta publicación sale de una cuenta en Tik Tok en la que presentan una opinión sobre el mandatario. #Elecciones2025Ec #NoComasCuento,0,0,0
5375,"La candidata del correísmo sí dijo que, de ganar las elecciones, otorgaría un salvoconducto a Jorge Glas. El 25 de octubre, Luisa González mantuvo una entrevista con Primera Plana, en donde justificó esa decisión diciendo que Glas merece el salvoconducto. #Elecciones2025Ec La candidata del correísmo sí dijo que, de ganar las elecciones, otorgaría un salvoconducto a Jorge Glas. El 25 de octubre, Luisa González mantuvo una entrevista con Primera Plana, en donde justificó esa decisión diciendo que Glas merece el salvoconducto. #Elecciones2025Ec",0,0,0
5376,"El Gobierno plantea una reducción del 5% al 2,5% de este impuesto para materias primas desde abril. Sin embargo, hasta este año las industrias no pagaban este impuesto por un crédito tributario aplicado al Impuesto a la Renta. #Elecciones2025Ec #NoComasCuento El Gobierno plantea una reducción del 5% al 2,5% de este impuesto para materias primas desde abril. Sin embargo, hasta este año las industrias no pagaban este impuesto por un crédito tributario aplicado al Impuesto a la Renta. #Elecciones2025Ec #NoComasCuento",0,0,0
5377,"El exvicepresidente Jorge Glas sigue preso, pagando sus condenas por corrupción, en la cárcel de máxima seguridad de Guayaquil, conocida como ‘La Roca’. El video que utiliza el post es del 28 de noviembre de 2022, cuando Glas fue liberado temporalmente. #NoComasCuento #Elecciones2025Ec El exvicepresidente Jorge Glas sigue preso, pagando sus condenas por corrupción, en la cárcel de máxima seguridad de Guayaquil, conocida como ‘La Roca’. El video que utiliza el post es del 28 de noviembre de 2022, cuando Glas fue liberado temporalmente. #NoComasCuento #Elecciones2025Ec",0,0,0
5378,"La Vicepresidenta dijo que analizará algunas decisiones de Noboa, en caso de recibir el encargo de la Presidencia. En entrevista, Verónica Abad dijo que revisaría el incremento del IVA y la eliminación paulatina de los subsidios a los combustibles; y también que haría cambios en el gabinete ministerial. #Elecciones2025Ec #NoComasCuento La Vicepresidenta dijo que analizará algunas decisiones de Noboa, en caso de recibir el encargo de la Presidencia. En entrevista, Verónica Abad dijo que revisaría el incremento del IVA y la eliminación paulatina de los subsidios a los combustibles; y también que haría cambios en el gabinete ministerial. #Elecciones2025Ec #NoComasCuento",0,0,0
5379,"Noboa no ha declarado que tras un año, no hay sentenciados por la toma violenta de TC Televisión. El post es un recorte a una publicación hecha por una cuenta de redes sociales. La frase fue extraída de una entrevista con Andrés Arauz. Además, 13 de los implicados ya recibieron sentencia. #NoComasCuento Noboa no ha declarado que tras un año, no hay sentenciados por la toma violenta de TC Televisión. El post es un recorte a una publicación hecha por una cuenta de redes sociales. La frase fue extraída de una entrevista con Andrés Arauz. Además, 13 de los implicados ya recibieron sentencia. #NoComasCuento",0,0,0
5380,El texto de la Ley de Alivio Financiero no propone perdonar deudas mayores a un salario básico. El proyecto de Daniel Noboa sólo plantea una condonación para deudores de hasta $460 que hayan sido afectados por la crisis energética. Para deudas mayores se plantea planes de pago. #Elecciones2025Ec #NoComasCuento El texto de la Ley de Alivio Financiero no propone perdonar deudas mayores a un salario básico. El proyecto de Daniel Noboa sólo plantea una condonación para deudores de hasta $460 que hayan sido afectados por la crisis energética. Para deudas mayores se plantea planes de pago. #Elecciones2025Ec #NoComasCuento,0,0,0
5381,"Luisa González dio unas declaraciones en referencia a Ximena Morante, en 2023, que se usan en este post para desinformar. En ese entonces, González era también candidata presidencial en las Elecciones Anticipadas. Morante era candidata asambleísta por el correísmo y calificó de ""corruptos"" a líderes de ese movimiento. #Elecciones2025Ec #NoComasCuento Luisa González dio unas declaraciones en referencia a Ximena Morante, en 2023, que se usan en este post para desinformar. En ese entonces, González era también candidata presidencial en las Elecciones Anticipadas. Morante era candidata asambleísta por el correísmo y calificó de ""corruptos"" a líderes de ese movimiento. #Elecciones2025Ec #NoComasCuento",0,0,0
5382,El asambleísta oficialista Hernán Zapata organizó un evento donde se presentó un grupo de tecnocumbia; reconoció que la presentación no estaba en la planificación aprobada y se justificó diciendo que quería reconocer la labor de los artesanos. La Asamblea dijo que a través de la Presidencia no se ha autorizado “ningún evento musical de tecnocumbia en sus instalaciones”. #Elecciones2025Ec #NoComasCuento El asambleísta oficialista Hernán Zapata organizó un evento donde se presentó un grupo de tecnocumbia; reconoció que la presentación no estaba en la planificación aprobada y se justificó diciendo que quería reconocer la labor de los artesanos. La Asamblea dijo que a través de la Presidencia no se ha autorizado “ningún evento musical de tecnocumbia en sus instalaciones”. #Elecciones2025Ec #NoComasCuento,0,0,0
5383,"En entrevista con Ecuavisa, la vicepresidenta, Verónica Abad, aseguró que, si ejerce la Presidencia, revisaría el incremento del IVA y la eliminación paulatina de los subsidios a los combustibles. Dijo también que jamás pensaría dar el indulto al expresidente Correa o al exvicepresidente Glas. #Elecciones2025Ec En entrevista con Ecuavisa, la vicepresidenta, Verónica Abad, aseguró que, si ejerce la Presidencia, revisaría el incremento del IVA y la eliminación paulatina de los subsidios a los combustibles. Dijo también que jamás pensaría dar el indulto al expresidente Correa o al exvicepresidente Glas. #Elecciones2025Ec",0,0,0
5384,"Ecuavisa sí publicó que los cortes de luz continúan en el inicio de diciembre, pero su post fue adulterado, al incluir la frase 'Noboa miente'. En medio de la promesa del presidente, Daniel Noboa, de que en algún momento de este mes se acabarán los apagones, el canal informó los horarios previstos para esta primera semana. #Elecciones2025Ec #NoComasCuento Ecuavisa sí publicó que los cortes de luz continúan en el inicio de diciembre, pero su post fue adulterado, al incluir la frase 'Noboa miente'. En medio de la promesa del presidente, Daniel Noboa, de que en algún momento de este mes se acabarán los apagones, el canal informó los horarios previstos para esta primera semana. #Elecciones2025Ec #NoComasCuento",0,0,0
5385,"#EcuadorChequea2024 #LoMásVistoOctubre | La entrevista es antigua y data de 2022. En ese entonces, Luisa González era asambleísta y dijo que ese proyecto no era viable por las condiciones del clima y porque tenía un costo elevado. #NoComasCuento #EcuadorChequea2024 #LoMásVistoOctubre | La entrevista es antigua y data de 2022. En ese entonces, Luisa González era asambleísta y dijo que ese proyecto no era viable por las condiciones del clima y porque tenía un costo elevado. #NoComasCuento",0,0,0
5386,#EcuadorChequea2024 #LoMásVistoAgosto | La Fiscal no se le ha declarado a Ronny Aleaga; el video presenta un audio montado. No se encontraron registros de que la Fiscal haya dado las declaraciones que se le atribuyen. En contra de la Fiscal se ha emprendido una campaña de desprestigio. #NoComasCuento #EcuadorChequea2024 #LoMásVistoAgosto | La Fiscal no se le ha declarado a Ronny Aleaga; el video presenta un audio montado. No se encontraron registros de que la Fiscal haya dado las declaraciones que se le atribuyen. En contra de la Fiscal se ha emprendido una campaña de desprestigio. #NoComasCuento,0,0,0
5387,"#EcuadorChequea2024 #LoMásVistoAbril | No hay registro de que Izurieta haya dado esas declaraciones. El Comando Conjunto de las Fuerzas Armadas indicó que los militares siguen presentes en las cárceles del país y, según su informe más reciente, estos sitios “están bajo control de las Fuerzas Armadas“. #NoComasCuento #EcuadorChequea2024 #LoMásVistoAbril | No hay registro de que Izurieta haya dado esas declaraciones. El Comando Conjunto de las Fuerzas Armadas indicó que los militares siguen presentes en las cárceles del país y, según su informe más reciente, estos sitios “están bajo control de las Fuerzas Armadas“. #NoComasCuento",0,0,0
5388,#EcuadorChequea2024 #LoMásVistoJulio | Conaie deja la ‘puerta abierta’ para salir a las calles. Leonidas Iza dijo que en una asamblea de la Conaie van a decidir las acciones que tomarán por las medidas implementadas por el Gobierno. Mañana se ha convocado una movilización de organizaciones sociales. #NoComasCuento #EcuadorChequea2024 #LoMásVistoJulio | Conaie deja la ‘puerta abierta’ para salir a las calles. Leonidas Iza dijo que en una asamblea de la Conaie van a decidir las acciones que tomarán por las medidas implementadas por el Gobierno. Mañana se ha convocado una movilización de organizaciones sociales. #NoComasCuento,0,0,0
5389,La solicitud de prisión preventiva fue retirada porque Moreno cumple con medidas sustitutivas. El expresidente debe presentarse en la Embajada ecuatoriana de Paraguay periódicamente. El exmandatario está procesado por cohecho en el #CasoSinohydro. #NoComasCuento La solicitud de prisión preventiva fue retirada porque Moreno cumple con medidas sustitutivas. El expresidente debe presentarse en la Embajada ecuatoriana de Paraguay periódicamente. El exmandatario está procesado por cohecho en el #CasoSinohydro. #NoComasCuento,0,0,0
5390,"Revista Vistazo no ha publicado que la Fiscal huyó hacia Argentina. Ni en la página web, ni en redes sociales del medio consta esa publicación. La fiscal, Diana Salazar, contaba con licencia, pero desde el 26 de noviembre se la ha visto en diferentes audiencias de distintos casos, aunque vía telemática. #NoComasCuento Revista Vistazo no ha publicado que la Fiscal huyó hacia Argentina. Ni en la página web, ni en redes sociales del medio consta esa publicación. La fiscal, Diana Salazar, contaba con licencia, pero desde el 26 de noviembre se la ha visto en diferentes audiencias de distintos casos, aunque vía telemática. #NoComasCuento",0,0,0
5391,La ministra Inés Manzano dijo que no saben dónde están o dónde fabricaron 6 de los 29 generadores contratados. Del contrato con Progen Industries se han entregado 23 generadores. La Ministra dijo que ha habido incumplimiento al contrato y que la empresa deberá entregar el total de maquinaria. Progen también respondió. La ministra Inés Manzano dijo que no saben dónde están o dónde fabricaron 6 de los 29 generadores contratados. Del contrato con Progen Industries se han entregado 23 generadores. La Ministra dijo que ha habido incumplimiento al contrato y que la empresa deberá entregar el total de maquinaria. Progen también respondió.,0,0,0
5392,"El post se basa en una declaración de la asambleísta correísta Mónica Palacios. Sin embargo, la Fiscal no tiene ningún proceso judicial abierto en su contra. #Elecciones2025Ec #NoComasCuento El post se basa en una declaración de la asambleísta correísta Mónica Palacios. Sin embargo, la Fiscal no tiene ningún proceso judicial abierto en su contra. #Elecciones2025Ec #NoComasCuento",0,0,0
5393,La Ley a la que hace referencia la publicación no incluye ningún elemento que permita a Grupo Noboa no pagar su deuda con el SRI. Este texto legal fue emitido por el Gobierno como decreto-ley esta semana y publicado en el registro oficial. #NoComasCuento La Ley a la que hace referencia la publicación no incluye ningún elemento que permita a Grupo Noboa no pagar su deuda con el SRI. Este texto legal fue emitido por el Gobierno como decreto-ley esta semana y publicado en el registro oficial. #NoComasCuento,0,0,0
5394,No hay registros de que el medio de comunicación haya publicado dicho contenido. La imagen está editada y usurpa los logos del Universo. El contenido circula desde el 2020. #NoComasCuento No hay registros de que el medio de comunicación haya publicado dicho contenido. La imagen está editada y usurpa los logos del Universo. El contenido circula desde el 2020. #NoComasCuento,0,0,0
5395,"#LoMásVisto | Aún no se ha definido si Noboa pedirá o no licencia para la campaña. El post usa dos fragmentos de videos del ministro José De la Gasca. Uno de Ecuador Chequea, en el que no se refirió al tema y el segundo es un extracto de una entrevista con Expreso, donde el funcionario expresó su opinión de que no es necesaria la licencia, en este caso. #Elecciones2025Ec #NoComasCuento #LoMásVisto | Aún no se ha definido si Noboa pedirá o no licencia para la campaña. El post usa dos fragmentos de videos del ministro José De la Gasca. Uno de Ecuador Chequea, en el que no se refirió al tema y el segundo es un extracto de una entrevista con Expreso, donde el funcionario expresó su opinión de que no es necesaria la licencia, en este caso. #Elecciones2025Ec #NoComasCuento",0,0,0
5396,"La producción de Coca Codo Sinclair es variada. El lunes esta hidroeléctrica llegó a producir 1.000 MW, pero los días siguientes ha producido diferente cantidad de megavatios. Los cortes de luz están programados hasta el 19 de diciembre. #NoComasCuento La producción de Coca Codo Sinclair es variada. El lunes esta hidroeléctrica llegó a producir 1.000 MW, pero los días siguientes ha producido diferente cantidad de megavatios. Los cortes de luz están programados hasta el 19 de diciembre. #NoComasCuento",0,0,0
5397,"Durante la campaña por las elecciones de 2023, Luisa González dijo que Correa sabrá cuándo volver al país. Las declaraciones fueron brindadas en agosto del año pasado en FM Mundo, cuando se desarrollaban las elecciones anticipadas, tras la muerte cruzada. #Elecciones2025Ec Durante la campaña por las elecciones de 2023, Luisa González dijo que Correa sabrá cuándo volver al país. Las declaraciones fueron brindadas en agosto del año pasado en FM Mundo, cuando se desarrollaban las elecciones anticipadas, tras la muerte cruzada. #Elecciones2025Ec",0,0,0
5398,"Alfonso Espinosa de los Monteros no ha dicho que Noboa es un fracaso. No se encontraron registros de que el periodista haya dado esta declaración ni en medios ni en sus redes sociales. Además, el uso de su imagen y su voz ha sido cada vez más usadas por la desinformación. #Elecciones2025Ec #NoComasCuento Alfonso Espinosa de los Monteros no ha dicho que Noboa es un fracaso. No se encontraron registros de que el periodista haya dado esta declaración ni en medios ni en sus redes sociales. Además, el uso de su imagen y su voz ha sido cada vez más usadas por la desinformación. #Elecciones2025Ec #NoComasCuento",0,0,0
5399,La información fue publicada por el medio de comunicación. La frase de Noboa se dio en el contexto de una amenaza de coche bomba previa a su visita a El Oro. La información fue publicada por el medio de comunicación. La frase de Noboa se dio en el contexto de una amenaza de coche bomba previa a su visita a El Oro.,0,0,0
5400,"Ayer, en un operativo contra una red de narcotráfico fue detenido Julio César Miño del Hierro, exjefe de la Policía Judicial de la zona 8, y también se detuvo a Carlos Eduardo Zambrano Montesdeoca, alias ‘Carlitos’, uno de los principales objetivos de alto valor en el narcotráfico ecuatoriano. Ayer, en un operativo contra una red de narcotráfico fue detenido Julio César Miño del Hierro, exjefe de la Policía Judicial de la zona 8, y también se detuvo a Carlos Eduardo Zambrano Montesdeoca, alias ‘Carlitos’, uno de los principales objetivos de alto valor en el narcotráfico ecuatoriano.",0,0,0
5401,Siete empresas tendrán un apagón total. El Ministerio de Energía informó que estas serán desconectadas al 100% del sistema eléctrico del país desde el 15 de diciembre hasta fin de año. Las demás industrias contarán con la misma cantidad de cortes ya planificados. Siete empresas tendrán un apagón total. El Ministerio de Energía informó que estas serán desconectadas al 100% del sistema eléctrico del país desde el 15 de diciembre hasta fin de año. Las demás industrias contarán con la misma cantidad de cortes ya planificados.,0,0,0
5402,"#LoMásVisto | Las autoridades siguen buscando a alias ‘Fito’. Desde el 7 de enero, se conoció que Adolfo Macías se fugó de la cárcel. Colombia está en alerta por la posible presencia del narco ecuatoriano. #NoComasCuento #LoMásVisto | Las autoridades siguen buscando a alias ‘Fito’. Desde el 7 de enero, se conoció que Adolfo Macías se fugó de la cárcel. Colombia está en alerta por la posible presencia del narco ecuatoriano. #NoComasCuento",0,0,0
5403,"#FALSO Esta tarde, un post en X difundió desinformación sobre la supuesta recaptura de Fabricio Colón Pico, recientemente fugado de la cárcel de Riobamba. Fuentes policiales confirman que el post muestra un fragmento de la captura del delincuente semanas antes de su escape. #VerificaciónExprés #EcuadorChequea #FALSO Esta tarde, un post en X difundió desinformación sobre la supuesta recaptura de Fabricio Colón Pico, recientemente fugado de la cárcel de Riobamba. Fuentes policiales confirman que el post muestra un fragmento de la captura del delincuente semanas antes de su escape. #VerificaciónExprés #EcuadorChequea",0,0,0
5404,Click Research no ha realizado encuestas que expongan la aprobación de instituciones. La encuestadora afirma que el post es falso y que su último informe continúa pendiente por la situación de crisis que vive el país. #NoComasCuento Click Research no ha realizado encuestas que expongan la aprobación de instituciones. La encuestadora afirma que el post es falso y que su último informe continúa pendiente por la situación de crisis que vive el país. #NoComasCuento,0,0,0
5405,"#LoMásVisto | Jonathan Parra hizo esta propuesta frente a la crisis. En Teleamazonas, el asambleísta planteó que los 137 legisladores donen un día de sueldo para la cuenta de seguridad de policías y militares hasta mayo del 2025. #LoMásVisto | Jonathan Parra hizo esta propuesta frente a la crisis. En Teleamazonas, el asambleísta planteó que los 137 legisladores donen un día de sueldo para la cuenta de seguridad de policías y militares hasta mayo del 2025.",0,0,0
5406,"Daniel Noboa propone incrementar el IVA del 12 al 15%. En el documento no hay excepción a los banqueros o empresarios. Si llega a aprobarse, se aplicará a personas naturales, privadas, jurídicas y públicas que residan o tengan actividades económicas en Ecuador. #NoComasCuento Daniel Noboa propone incrementar el IVA del 12 al 15%. En el documento no hay excepción a los banqueros o empresarios. Si llega a aprobarse, se aplicará a personas naturales, privadas, jurídicas y públicas que residan o tengan actividades económicas en Ecuador. #NoComasCuento",0,0,0
5407,"Jonathan Parra hizo esta propuesta frente a la crisis. En Teleamazonas, el asambleísta planteó que los 137 legisladores donen un día de sueldo para la cuenta de seguridad de policías y militares hasta mayo del 2025. ' Jonathan Parra hizo esta propuesta frente a la crisis. En Teleamazonas, el asambleísta planteó que los 137 legisladores donen un día de sueldo para la cuenta de seguridad de policías y militares hasta mayo del 2025. '",0,0,0
5408,"El proceso se encuentra abierto en el portal de compras públicas. Se propone un presupuesto referencial de $2,5 millones para la contratación de difusión de campañas y mensajes. El proceso se encuentra abierto en el portal de compras públicas. Se propone un presupuesto referencial de $2,5 millones para la contratación de difusión de campañas y mensajes.",0,0,0
5409,"Tener tatuajes no es motivo de detención. Los antecedentes penales y tatuajes relacionados con bandas criminales ayudan a perfilar mejor exclusivamente a los sospechosos, según fuentes militares. #NoComasCuento Tener tatuajes no es motivo de detención. Los antecedentes penales y tatuajes relacionados con bandas criminales ayudan a perfilar mejor exclusivamente a los sospechosos, según fuentes militares. #NoComasCuento",0,0,0
5410,"No existe disposición de revisar los tatuajes de los estudiantes. El Ministerio de Educación desmiente el contenido, la Policía y las Fuerzas Armadas no han recibido ninguna disposición en ese sentido y no hay evidencia de lo que afirma el post. #NoComasCuento No existe disposición de revisar los tatuajes de los estudiantes. El Ministerio de Educación desmiente el contenido, la Policía y las Fuerzas Armadas no han recibido ninguna disposición en ese sentido y no hay evidencia de lo que afirma el post. #NoComasCuento",0,0,0
5411,Quienes irrumpieron en TC siguen presos. Autoridades judiciales y de la Fiscalía lo confirman. Estos son acusados por el delito de terrorismo. Se presume que los delincuentes pertenecen a ‘Los Tiguerones’. #NoComasCuento Quienes irrumpieron en TC siguen presos. Autoridades judiciales y de la Fiscalía lo confirman. Estos son acusados por el delito de terrorismo. Se presume que los delincuentes pertenecen a ‘Los Tiguerones’. #NoComasCuento,0,0,0
5412,"El Ministro de Finanzas dijo que subir el IVA evitaría riesgos en el pago de salarios. En la Asamblea los representantes del Estado aseguraron que esos recursos se usarían no sólo para el conflicto interno, sino también salud, educación y otros rubros. #NoComasCuento El Ministro de Finanzas dijo que subir el IVA evitaría riesgos en el pago de salarios. En la Asamblea los representantes del Estado aseguraron que esos recursos se usarían no sólo para el conflicto interno, sino también salud, educación y otros rubros. #NoComasCuento",0,0,0
